latitude,longitude,name
33.72456,-113.68927,2898
33.72483,-113.68817,2899
33.72519,-113.68703,2900
33.72566,-113.68593,2901
33.72622,-113.68485,2902
33.72671,-113.68407,2903
33.72727,-113.68332,2904
33.72834,-113.68219,2905
33.72936,-113.68133,2906
33.73014,-113.6808,2907
33.73707,-113.67675,2908
33.73859,-113.67591,2909
33.74045,-113.67509,2910
33.74913,-113.67205,2911
33.75003,-113.6716,2912
33.7511,-113.67094,2913
33.75165,-113.67051,2914
33.75248,-113.66972,2915
33.75307,-113.66908,2916
33.7535,-113.66851,2917
33.75405,-113.66771,2918
33.75458,-113.66675,2919
33.75507,-113.66575,2920
33.75541,-113.66482,2921
33.75664,-113.66122,2922
33.75723,-113.65967,2923
33.75793,-113.65806,2924
33.75986,-113.65404,2925
33.76196,-113.6503,2926
33.76443,-113.64581,2927
33.77131,-113.63343,2928
33.77631,-113.62444,2929
33.77695,-113.62316,2930
33.77742,-113.62206,2931
33.77798,-113.62014,2932
33.77844,-113.61907,2933
33.77938,-113.61731,2934
33.78107,-113.61463,2935
33.78297,-113.61219,2936
33.78358,-113.61127,2937
33.78652,-113.60601,2938
33.78686,-113.60537,2939
33.78686,-113.60537,2940
33.79137,-113.59726,2941
33.79428,-113.59198,2942
33.79855,-113.58428,2943
33.80745,-113.5682,2944
33.81768,-113.54975,2945
33.81939,-113.54668,2946
33.82049,-113.5449,2947
33.82205,-113.54206,2948
33.82425,-113.5381,2949
33.82458,-113.53704,2950
33.82469,-113.53626,2951
33.82468,-113.53548,2952
33.82453,-113.53456,2953
33.82338,-113.53102,2954
33.82321,-113.53011,2955
33.8232,-113.52911,2956
33.82335,-113.52818,2957
33.82359,-113.52741,2958
33.83072,-113.50695,2959
33.83769,-113.48695,2960
33.89249,-113.32875,2961
33.93818,-113.19613,2962
33.93848,-113.19518,2963
33.93877,-113.19398,2964
33.94261,-113.17643,2965
33.94285,-113.1753,2966
33.94294,-113.1744,2967
33.94296,-113.17343,2968
33.94295,-113.16939,2969
33.94295,-113.16763,2970
33.94297,-113.16554,2971
33.94296,-113.15904,2972
33.94294,-113.15057,2973
33.94293,-113.14603,2974
33.94293,-113.14603,2975
33.94293,-113.14603,2976
33.94294,-113.14343,2977
33.94306,-113.1433,2978
33.94356,-113.1433,2979
33.94403,-113.14324,2980
33.94446,-113.14307,2981
33.94484,-113.14285,2982
33.94595,-113.14208,2983
33.94645,-113.14184,2984
33.94692,-113.14165,2985
33.94751,-113.14151,2986
33.948,-113.14146,2987
33.97041,-113.14139,2988
33.97189,-113.14135,2989
33.97417,-113.14118,2990
33.9751,-113.14104,2991
33.97692,-113.14066,2992
33.97785,-113.14043,2993
33.97885,-113.14013,2994
33.98024,-113.13966,2995
33.98182,-113.13902,2996
33.98348,-113.1382,2997
33.98516,-113.13725,2998
33.98634,-113.13649,2999
33.98759,-113.13558,3000
33.98866,-113.13474,3001
33.98865,-113.13473,3002
33.98952,-113.13401,3003
33.99057,-113.13303,3004
33.99143,-113.13217,3005
33.99235,-113.13118,3006
33.99338,-113.12995,3007
33.99437,-113.12872,3008
33.99937,-113.12244,3009
34.01324,-113.10503,3010
34.02926,-113.0849,3011
34.04013,-113.07125,3012
34.06722,-113.03742,3013
34.0803,-113.02078,3014
34.09274,-113.00533,3015
34.09361,-113.00431,3016
34.09483,-113.00301,3017
34.0962,-113.00168,3018
34.10161,-112.99719,3019
34.10384,-112.99531,3020
34.10453,-112.99463,3021
34.10547,-112.99357,3022
34.10613,-112.9927,3023
34.1068,-112.99169,3024
34.10755,-112.99036,3025
34.10806,-112.98928,3026
34.11632,-112.96857,3027
34.12297,-112.95177,3028
34.14619,-112.89307,3029
34.15605,-112.86825,3030
34.15797,-112.86337,3031
34.15882,-112.86121,3032
34.15898,-112.86079,3033
34.16017,-112.85784,3034
34.16167,-112.85407,3035
34.1621,-112.85291,3036
34.16226,-112.85243,3037
34.16227,-112.85243,3038
34.16242,-112.85189,3039
34.16258,-112.85109,3040
34.16267,-112.85036,3041
34.16295,-112.84718,3042
34.16307,-112.84585,3043
34.16308,-112.84549,3044
34.16305,-112.84519,3045
34.163,-112.84494,3046
34.16284,-112.84439,3047
34.16291,-112.84415,3048
34.1632,-112.84397,3049
34.16347,-112.84377,3050
34.16375,-112.84351,3051
34.1641,-112.84317,3052
34.16439,-112.84283,3053
34.16465,-112.84247,3054
34.16485,-112.84215,3055
34.165,-112.84184,3056
34.16515,-112.8415,3057
34.1653,-112.84106,3058
34.16574,-112.83939,3059
34.166,-112.8384,3060
34.16611,-112.83797,3061
34.16627,-112.83753,3062
34.16647,-112.83708,3063
34.16675,-112.83656,3064
34.16699,-112.83617,3065
34.16728,-112.8358,3066
34.16763,-112.83539,3067
34.16799,-112.83507,3068
34.16829,-112.83483,3069
34.16862,-112.83459,3070
34.16903,-112.83437,3071
34.16953,-112.83416,3072
34.17391,-112.83274,3073
34.1748,-112.83239,3074
34.17543,-112.83205,3075
34.17657,-112.83133,3076
34.17775,-112.8304,3077
34.18277,-112.82545,3078
34.18932,-112.81879,3079
34.20014,-112.80801,3080
34.20269,-112.80558,3081
34.20566,-112.8029,3082
34.20702,-112.8015,3083
34.20731,-112.80111,3084
34.20748,-112.80075,3085
34.20756,-112.8004,3086
34.20757,-112.80007,3087
34.20752,-112.79973,3088
34.20741,-112.79942,3089
34.20722,-112.79911,3090
34.20698,-112.79887,3091
34.20668,-112.79867,3092
34.20616,-112.79836,3093
34.20591,-112.79819,3094
34.20567,-112.79796,3095
34.20545,-112.79767,3096
34.20525,-112.79729,3097
34.20511,-112.79686,3098
34.20504,-112.79641,3099
34.20501,-112.79572,3100
34.20497,-112.7954,3101
34.20489,-112.79506,3102
34.20479,-112.79478,3103
34.20454,-112.79421,3104
34.20443,-112.79389,3105
34.20436,-112.79355,3106
34.20433,-112.79315,3107
34.20436,-112.79247,3108
34.20434,-112.792,3109
34.20427,-112.79163,3110
34.20397,-112.79054,3111
34.20369,-112.78957,3112
34.20358,-112.78917,3113
34.20344,-112.78873,3114
34.20337,-112.78827,3115
34.2034,-112.78782,3116
34.20351,-112.78743,3117
34.20365,-112.78717,3118
34.20382,-112.78695,3119
34.20407,-112.78673,3120
34.20478,-112.78623,3121
34.20505,-112.78591,3122
34.20529,-112.78547,3123
34.20569,-112.78452,3124
34.20577,-112.78422,3125
34.20581,-112.78393,3126
34.20581,-112.78366,3127
34.20576,-112.78339,3128
34.20568,-112.78315,3129
34.20558,-112.78294,3130
34.20546,-112.78275,3131
34.20526,-112.78255,3132
34.20513,-112.78245,3133
34.20485,-112.78234,3134
34.20458,-112.78229,3135
34.20427,-112.78231,3136
34.20352,-112.78252,3137
34.20318,-112.78255,3138
34.20278,-112.78252,3139
34.20211,-112.78235,3140
34.2018,-112.78219,3141
34.20158,-112.78203,3142
34.20133,-112.78179,3143
34.20102,-112.78146,3144
34.20084,-112.78121,3145
34.20071,-112.78092,3146
34.20064,-112.78058,3147
34.20064,-112.78027,3148
34.2007,-112.77989,3149
34.20098,-112.77884,3150
34.20104,-112.77849,3151
34.20114,-112.77735,3152
34.20123,-112.77703,3153
34.20139,-112.77677,3154
34.20159,-112.77654,3155
34.20194,-112.7762,3156
34.20208,-112.77599,3157
34.20217,-112.77571,3158
34.20226,-112.77496,3159
34.20232,-112.7747,3160
34.20242,-112.77445,3161
34.20311,-112.77319,3162
34.20323,-112.77291,3163
34.2033,-112.77261,3164
34.20331,-112.77229,3165
34.20317,-112.7711,3166
34.2029,-112.76875,3167
34.20286,-112.7685,3168
34.20281,-112.76827,3169
34.20272,-112.76808,3170
34.20263,-112.76794,3171
34.20253,-112.7678,3172
34.20237,-112.76766,3173
34.20217,-112.76751,3174
34.20195,-112.7674,3175
34.20157,-112.76725,3176
34.20141,-112.76713,3177
34.20126,-112.76694,3178
34.20114,-112.7667,3179
34.20106,-112.76635,3180
34.20099,-112.76587,3181
34.20093,-112.76564,3182
34.20083,-112.76539,3183
34.20047,-112.76482,3184
34.20038,-112.7646,3185
34.2003,-112.76425,3186
34.19991,-112.76216,3187
34.19989,-112.76183,3188
34.19991,-112.76154,3189
34.2,-112.76125,3190
34.20012,-112.761,3191
34.20029,-112.76078,3192
34.20044,-112.76064,3193
34.20065,-112.76053,3194
34.20086,-112.76048,3195
34.20105,-112.7605,3196
34.20124,-112.76056,3197
34.20195,-112.76091,3198
34.20224,-112.76102,3199
34.20247,-112.76107,3200
34.20268,-112.76109,3201
34.20286,-112.76111,3202
34.20334,-112.7612,3203
34.20351,-112.76119,3204
34.20366,-112.76114,3205
34.20383,-112.76102,3206
34.20396,-112.76087,3207
34.20404,-112.76072,3208
34.20408,-112.76057,3209
34.20408,-112.76042,3210
34.20405,-112.76028,3211
34.20401,-112.76016,3212
34.20395,-112.76006,3213
34.20386,-112.75994,3214
34.20373,-112.7598,3215
34.20318,-112.75928,3216
34.2028,-112.75896,3217
34.20244,-112.75855,3218
34.20231,-112.75835,3219
34.20222,-112.75808,3220
34.2022,-112.7578,3221
34.20223,-112.75755,3222
34.20231,-112.75735,3223
34.20242,-112.75718,3224
34.20258,-112.75706,3225
34.2028,-112.75695,3226
34.20302,-112.75692,3227
34.20321,-112.75697,3228
34.2034,-112.75707,3229
34.20356,-112.75721,3230
34.20387,-112.75752,3231
34.2041,-112.75768,3232
34.20435,-112.75778,3233
34.20466,-112.75778,3234
34.2053,-112.75765,3235
34.20553,-112.75752,3236
34.20571,-112.75734,3237
34.20584,-112.75709,3238
34.20591,-112.7568,3239
34.20589,-112.75652,3240
34.20583,-112.75625,3241
34.20574,-112.75593,3242
34.20571,-112.7557,3243
34.20574,-112.75545,3244
34.20582,-112.75517,3245
34.20592,-112.75499,3246
34.20607,-112.75481,3247
34.20718,-112.75366,3248
34.20742,-112.75353,3249
34.20768,-112.7535,3250
34.20794,-112.75355,3251
34.20817,-112.7537,3252
34.20837,-112.75391,3253
34.20886,-112.7547,3254
34.20905,-112.75492,3255
34.20924,-112.75508,3256
34.20953,-112.75523,3257
34.2099,-112.7553,3258
34.2105,-112.7553,3259
34.21149,-112.7553,3260
34.21216,-112.75535,3261
34.21333,-112.75546,3262
34.21403,-112.75541,3263
34.21451,-112.75523,3264
34.2149,-112.75504,3265
34.21525,-112.75479,3266
34.21553,-112.75455,3267
34.21582,-112.75424,3268
34.21605,-112.75392,3269
34.21629,-112.75351,3270
34.2165,-112.75304,3271
34.21664,-112.75257,3272
34.21675,-112.75205,3273
34.21687,-112.75164,3274
34.217,-112.75132,3275
34.21724,-112.7509,3276
34.21749,-112.75051,3277
34.21782,-112.75018,3278
34.21823,-112.7498,3279
34.219,-112.7491,3280
34.22164,-112.74725,3281
34.223,-112.74632,3282
34.22402,-112.74537,3283
34.22793,-112.7417,3284
34.22898,-112.74079,3285
34.23001,-112.74001,3286
34.23079,-112.7395,3287
34.23145,-112.73913,3288
34.23492,-112.7375,3289
34.23552,-112.73727,3290
34.23579,-112.7372,3291
34.23609,-112.73715,3292
34.2375,-112.73698,3293
34.23796,-112.73695,3294
34.24208,-112.73655,3295
34.24526,-112.73648,3296
34.2459,-112.7364,3297
34.25197,-112.73494,3298
34.25255,-112.73473,3299
34.25305,-112.73444,3300
34.26192,-112.7281,3301
34.26241,-112.72779,3302
34.26312,-112.72745,3303
34.26376,-112.72728,3304
34.26458,-112.72719,3305
34.26882,-112.72712,3306
34.27202,-112.72711,3307
34.27461,-112.72716,3308
34.27522,-112.72707,3309
34.27567,-112.72688,3310
34.27606,-112.72662,3311
34.27639,-112.72629,3312
34.2789,-112.7234,3313
34.27924,-112.72311,3314
34.27955,-112.72291,3315
34.27983,-112.72278,3316
34.28016,-112.72268,3317
34.28047,-112.72264,3318
34.28422,-112.72274,3319
34.29441,-112.72302,3320
34.29624,-112.72306,3321
34.29729,-112.72297,3322
34.29819,-112.72276,3323
34.29885,-112.72251,3324
34.29966,-112.7221,3325
34.30041,-112.72162,3326
34.3011,-112.72103,3327
34.30176,-112.72033,3328
34.30593,-112.71534,3329
34.30945,-112.7111,3330
34.31008,-112.71047,3331
34.31073,-112.70991,3332
34.31147,-112.70936,3333
34.3142,-112.70764,3334
34.31467,-112.70731,3335
34.31536,-112.70665,3336
34.31589,-112.70605,3337
34.31636,-112.70539,3338
34.31699,-112.70435,3339
34.31727,-112.70394,3340
34.31758,-112.70357,3341
34.31798,-112.70321,3342
34.31837,-112.70291,3343
34.31916,-112.7024,3344
34.32022,-112.70163,3345
34.32087,-112.70108,3346
34.32125,-112.70065,3347
34.32205,-112.69933,3348
34.32237,-112.69888,3349
34.32257,-112.69865,3350
34.32286,-112.69839,3351
34.32308,-112.69821,3352
34.32339,-112.69803,3353
34.32374,-112.69788,3354
34.32427,-112.69773,3355
34.32536,-112.69747,3356
34.32594,-112.69729,3357
34.32652,-112.69705,3358
34.32702,-112.69671,3359
34.3274,-112.69631,3360
34.3277,-112.69592,3361
34.32797,-112.69549,3362
34.32815,-112.69509,3363
34.32832,-112.69463,3364
34.32849,-112.6939,3365
34.32923,-112.69024,3366
34.32947,-112.68935,3367
34.32973,-112.6886,3368
34.32997,-112.68812,3369
34.33021,-112.68776,3370
34.33054,-112.6874,3371
34.33083,-112.68716,3372
34.33117,-112.68696,3373
34.33155,-112.68683,3374
34.33192,-112.68675,3375
34.33229,-112.68675,3376
34.33258,-112.68679,3377
34.33338,-112.68694,3378
34.33401,-112.68695,3379
34.33454,-112.68689,3380
34.33535,-112.68671,3381
34.33887,-112.68602,3382
34.33969,-112.68577,3383
34.34339,-112.68415,3384
34.34405,-112.68391,3385
34.34883,-112.68237,3386
34.34948,-112.68215,3387
34.35007,-112.68187,3388
34.35065,-112.68152,3389
34.35121,-112.68112,3390
34.358,-112.67593,3391
34.35867,-112.67539,3392
34.3592,-112.6749,3393
34.3597,-112.67432,3394
34.36143,-112.67208,3395
34.36217,-112.67118,3396
34.36257,-112.67073,3397
34.36322,-112.67007,3398
34.36444,-112.66903,3399
34.36635,-112.66768,3400
34.36933,-112.66563,3401
34.36943,-112.66565,3402
34.36981,-112.66563,3403
34.37018,-112.66568,3404
34.37045,-112.66577,3405
34.37075,-112.66596,3406
34.37199,-112.66694,3407
34.37364,-112.66818,3408
34.37753,-112.67115,3409
34.38144,-112.67415,3410
34.38267,-112.67526,3411
34.38427,-112.67709,3412
34.38684,-112.68054,3413
34.38827,-112.68272,3414
34.3914,-112.68746,3415
34.39461,-112.69262,3416
34.39618,-112.69524,3417
34.39929,-112.7005,3418
34.4016,-112.70445,3419
34.40217,-112.70511,3420
34.40265,-112.70548,3421
34.40321,-112.70574,3422
34.40369,-112.70585,3423
34.40443,-112.70584,3424
34.40513,-112.70566,3425
34.40782,-112.70471,3426
34.40865,-112.70448,3427
34.40897,-112.70444,3428
34.40951,-112.70447,3429
34.41007,-112.70465,3430
34.41047,-112.70491,3431
34.41105,-112.70548,3432
34.41318,-112.7081,3433
34.41378,-112.70867,3434
34.41445,-112.70914,3435
34.41529,-112.70945,3436
34.41695,-112.71015,3437
34.41709,-112.71015,3438
34.4172,-112.71003,3439
34.41889,-112.70606,3440
34.42029,-112.70275,3441
34.42092,-112.70111,3442
34.42111,-112.70079,3443
34.42145,-112.70055,3444
34.42215,-112.70037,3445
34.42248,-112.70014,3446
34.42272,-112.69975,3447
34.4229,-112.69947,3448
34.42316,-112.69932,3449
34.42334,-112.69929,3450
34.42421,-112.6993,3451
34.42453,-112.69918,3452
34.42482,-112.6988,3453
34.42548,-112.69795,3454
34.42618,-112.69723,3455
34.42651,-112.69682,3456
34.4268,-112.69638,3457
34.42703,-112.69615,3458
34.42722,-112.69605,3459
34.42746,-112.69599,3460
34.42799,-112.69604,3461
34.42819,-112.69604,3462
34.4285,-112.69596,3463
34.42888,-112.69571,3464
34.42923,-112.69529,3465
34.42955,-112.69458,3466
34.42978,-112.69412,3467
34.43008,-112.6937,3468
34.43051,-112.69335,3469
34.43096,-112.69312,3470
34.43126,-112.69308,3471
34.43164,-112.69309,3472
34.43277,-112.69314,3473
34.43406,-112.69323,3474
34.43467,-112.69337,3475
34.43823,-112.69439,3476
34.43992,-112.69488,3477
34.44064,-112.69491,3478
34.44114,-112.69481,3479
34.44173,-112.69454,3480
34.44277,-112.69391,3481
34.44318,-112.69373,3482
34.44352,-112.69365,3483
34.44378,-112.69363,3484
34.44431,-112.69362,3485
34.44461,-112.69369,3486
34.44522,-112.69395,3487
34.44661,-112.69465,3488
34.44721,-112.69479,3489
34.44775,-112.69481,3490
34.44829,-112.69472,3491
34.44871,-112.69456,3492
34.44925,-112.69422,3493
34.45044,-112.6935,3494
34.45092,-112.69324,3495
34.45145,-112.69304,3496
34.45202,-112.6929,3497
34.45266,-112.69282,3498
34.45582,-112.69287,3499
34.45812,-112.69291,3500
34.46101,-112.69291,3501
34.46187,-112.69286,3502
34.46269,-112.69271,3503
34.46592,-112.69157,3504
34.46822,-112.69076,3505
34.47108,-112.68974,3506
34.47401,-112.68873,3507
34.47493,-112.68843,3508
34.47534,-112.68831,3509
34.47625,-112.68816,3510
34.4807,-112.68736,3511
34.48657,-112.68635,3512
34.48827,-112.68602,3513
34.48907,-112.686,3514
34.48991,-112.68608,3515
34.49362,-112.68658,3516
34.49432,-112.68662,3517
34.49514,-112.68652,3518
34.49581,-112.6863,3519
34.4965,-112.68599,3520
34.49758,-112.68517,3521
34.49856,-112.68439,3522
34.49907,-112.68413,3523
34.50094,-112.6835,3524
34.50163,-112.6834,3525
34.50222,-112.68342,3526
34.50273,-112.68365,3527
34.50332,-112.68403,3528
34.50378,-112.68461,3529
34.5041,-112.68513,3530
34.5043,-112.6857,3531
34.5043,-112.686,3532
34.50424,-112.68709,3533
34.50431,-112.68758,3534
34.50447,-112.68826,3535
34.50475,-112.68872,3536
34.50517,-112.68915,3537
34.50711,-112.69071,3538
34.50755,-112.69101,3539
34.50808,-112.69132,3540
34.50858,-112.69155,3541
34.50941,-112.69173,3542
34.51073,-112.69189,3543
34.51289,-112.69191,3544
34.51719,-112.69165,3545
34.5191,-112.69153,3546
34.51986,-112.69131,3547
34.52087,-112.691,3548
34.52459,-112.68988,3549
34.52522,-112.6896,3550
34.52587,-112.68915,3551
34.52706,-112.68785,3552
34.52763,-112.68738,3553
34.53232,-112.68469,3554
34.53614,-112.68247,3555
34.53888,-112.68089,3556
34.54075,-112.67943,3557
34.54118,-112.67919,3558
34.5418,-112.67894,3559
34.54322,-112.67842,3560
34.54389,-112.67805,3561
34.54505,-112.67723,3562
34.54566,-112.67689,3563
34.54698,-112.6762,3564
34.54806,-112.67553,3565
34.55058,-112.67361,3566
34.5512,-112.67301,3567
34.55145,-112.67266,3568
34.55218,-112.67148,3569
34.55243,-112.67111,3570
34.55279,-112.67073,3571
34.55321,-112.67052,3572
34.55365,-112.67034,3573
34.55401,-112.67027,3574
34.55428,-112.67026,3575
34.55476,-112.67032,3576
34.55566,-112.67061,3577
34.55681,-112.67086,3578
34.55771,-112.67086,3579
34.55883,-112.67072,3580
34.55978,-112.67043,3581
34.56078,-112.66998,3582
34.56139,-112.66958,3583
34.56268,-112.66851,3584
34.5639,-112.66748,3585
34.56424,-112.66704,3586
34.56445,-112.66664,3587
34.56461,-112.66612,3588
34.5647,-112.66556,3589
34.56468,-112.66491,3590
34.56466,-112.66423,3591
34.56471,-112.66376,3592
34.56491,-112.66324,3593
34.5652,-112.66285,3594
34.56685,-112.66131,3595
34.56718,-112.66082,3596
34.56735,-112.66022,3597
34.56739,-112.65978,3598
34.56739,-112.65932,3599
34.56741,-112.65842,3600
34.56747,-112.65806,3601
34.56762,-112.65765,3602
34.56793,-112.65712,3603
34.57101,-112.65319,3604
34.57396,-112.64939,3605
34.57548,-112.64744,3606
34.57572,-112.64697,3607
34.57598,-112.64627,3608
34.5761,-112.6455,3609
34.57639,-112.64219,3610
34.57676,-112.63942,3611
34.57688,-112.63893,3612
34.57714,-112.63839,3613
34.57739,-112.63803,3614
34.57769,-112.63781,3615
34.57809,-112.63759,3616
34.57839,-112.6375,3617
34.57938,-112.63745,3618
34.57965,-112.63748,3619
34.58008,-112.6375,3620
34.58033,-112.63745,3621
34.58072,-112.63729,3622
34.58108,-112.63703,3623
34.58136,-112.6367,3624
34.58152,-112.63643,3625
34.58169,-112.63598,3626
34.5818,-112.63548,3627
34.58182,-112.63393,3628
34.58189,-112.6335,3629
34.58207,-112.63296,3630
34.58229,-112.63257,3631
34.58269,-112.63215,3632
34.58411,-112.63108,3633
34.58465,-112.63069,3634
34.58511,-112.63047,3635
34.58581,-112.63028,3636
34.58845,-112.62969,3637
34.58895,-112.62952,3638
34.58944,-112.62925,3639
34.59235,-112.62755,3640
34.59596,-112.62542,3641
34.5994,-112.62338,3642
34.60039,-112.62282,3643
34.60102,-112.62219,3644
34.60154,-112.62121,3645
34.60178,-112.62069,3646
34.60199,-112.62004,3647
34.60211,-112.61937,3648
34.60212,-112.61847,3649
34.60204,-112.6178,3650
34.60197,-112.61743,3651
34.6018,-112.61688,3652
34.6015,-112.61626,3653
34.60114,-112.61573,3654
34.60068,-112.61516,3655
34.60038,-112.61475,3656
34.6,-112.61425,3657
34.59982,-112.61395,3658
34.59942,-112.61286,3659
34.59904,-112.61198,3660
34.59868,-112.61098,3661
34.5984,-112.60999,3662
34.59828,-112.60929,3663
34.59827,-112.60881,3664
34.59837,-112.60633,3665
34.59851,-112.60389,3666
34.59851,-112.60136,3667
34.59841,-112.59485,3668
34.59838,-112.59425,3669
34.59827,-112.59381,3670
34.59812,-112.59348,3671
34.59795,-112.59316,3672
34.59769,-112.59284,3673
34.59734,-112.59249,3674
34.59696,-112.59225,3675
34.59651,-112.59203,3676
34.59525,-112.59157,3677
34.5948,-112.59137,3678
34.59402,-112.59092,3679
34.59294,-112.59007,3680
34.59263,-112.58978,3681
34.59238,-112.58957,3682
34.59208,-112.58914,3683
34.59187,-112.58865,3684
34.59176,-112.58823,3685
34.5917,-112.58777,3686
34.59173,-112.58734,3687
34.59183,-112.58687,3688
34.59201,-112.58646,3689
34.59266,-112.58528,3690
34.59282,-112.58482,3691
34.59292,-112.58423,3692
34.5929,-112.58378,3693
34.59283,-112.58343,3694
34.59272,-112.5831,3695
34.59249,-112.58262,3696
34.59224,-112.58233,3697
34.59194,-112.58208,3698
34.59171,-112.58196,3699
34.59042,-112.58138,3700
34.58993,-112.58107,3701
34.58955,-112.58067,3702
34.58847,-112.57919,3703
34.58826,-112.5788,3704
34.58813,-112.57845,3705
34.58804,-112.57807,3706
34.58801,-112.57767,3707
34.5881,-112.57616,3708
34.58808,-112.57586,3709
34.58797,-112.57528,3710
34.58743,-112.57255,3711
34.58737,-112.57209,3712
34.58737,-112.57151,3713
34.58739,-112.56989,3714
34.58733,-112.56946,3715
34.58721,-112.56897,3716
34.58677,-112.56781,3717
34.58578,-112.56517,3718
34.58562,-112.56463,3719
34.58554,-112.56418,3720
34.58539,-112.56174,3721
34.58531,-112.56102,3722
34.58496,-112.55945,3723
34.58474,-112.5586,3724
34.58459,-112.55823,3725
34.58431,-112.55777,3726
34.58392,-112.55746,3727
34.58337,-112.55719,3728
34.5827,-112.55698,3729
34.58226,-112.55669,3730
34.58189,-112.55627,3731
34.58158,-112.55562,3732
34.58145,-112.55508,3733
34.58141,-112.55464,3734
34.58142,-112.5542,3735
34.58156,-112.55357,3736
34.58167,-112.5533,3737
34.58188,-112.5529,3738
34.58241,-112.55182,3739
34.58256,-112.55126,3740
34.5826,-112.55071,3741
34.58258,-112.54999,3742
34.58237,-112.54918,3743
34.58161,-112.54665,3744
34.58153,-112.54605,3745
34.58154,-112.54559,3746
34.58194,-112.54388,3747
34.58199,-112.54329,3748
34.58192,-112.54262,3749
34.58181,-112.54211,3750
34.58149,-112.54104,3751
34.58143,-112.54035,3752
34.58109,-112.53318,3753
34.58103,-112.53265,3754
34.5809,-112.53227,3755
34.58068,-112.5319,3756
34.58024,-112.53136,3757
34.57952,-112.53053,3758
34.57911,-112.52986,3759
34.57874,-112.52931,3760
34.57854,-112.52887,3761
34.57831,-112.52826,3762
34.5782,-112.52777,3763
34.57817,-112.52707,3764
34.57842,-112.52429,3765
34.57836,-112.52349,3766
34.57819,-112.52281,3767
34.57769,-112.52151,3768
34.57751,-112.52068,3769
34.5775,-112.51969,3770
34.57741,-112.51921,3771
34.5773,-112.5188,3772
34.57676,-112.5177,3773
34.57557,-112.51568,3774
34.57535,-112.51539,3775
34.57505,-112.51511,3776
34.57359,-112.51387,3777
34.57309,-112.51315,3778
34.57275,-112.51267,3779
34.5715,-112.51065,3780
34.57065,-112.50912,3781
34.57041,-112.50852,3782
34.57031,-112.50799,3783
34.57029,-112.50742,3784
34.57038,-112.50674,3785
34.57053,-112.50622,3786
34.57109,-112.50513,3787
34.57131,-112.50441,3788
34.57135,-112.50374,3789
34.57128,-112.5031,3790
34.5711,-112.50223,3791
34.57046,-112.50031,3792
34.56973,-112.49842,3793
34.56921,-112.49665,3794
34.569,-112.49623,3795
34.56883,-112.49592,3796
34.56853,-112.49556,3797
34.56813,-112.49513,3798
34.56681,-112.4939,3799
34.56579,-112.49307,3800
34.56546,-112.49264,3801
34.56519,-112.49215,3802
34.56403,-112.48988,3803
34.56327,-112.48855,3804
34.56306,-112.48803,3805
34.56302,-112.48771,3806
34.5632,-112.4874,3807
34.56335,-112.48707,3808
34.56347,-112.48659,3809
34.56351,-112.4862,3810
34.56352,-112.48585,3811
34.56355,-112.48565,3812
34.5636,-112.48549,3813
34.5637,-112.4853,3814
34.56383,-112.48514,3815
34.56398,-112.48502,3816
34.56416,-112.48491,3817
34.56416,-112.48491,3818
34.56471,-112.48459,3819
34.56497,-112.48451,3820
34.56539,-112.4845,3821
34.56621,-112.4845,3822
34.56667,-112.48435,3823
34.56725,-112.48411,3824
34.56755,-112.48384,3825
34.56777,-112.4835,3826
34.5679,-112.48316,3827
34.56798,-112.48256,3828
34.56812,-112.48226,3829
34.5699,-112.48225,3830
34.57078,-112.48223,3831
34.57217,-112.48212,3832
34.57289,-112.48219,3833
34.57377,-112.48238,3834
34.57428,-112.48239,3835
34.57493,-112.4823,3836
34.57597,-112.48206,3837
34.57638,-112.48198,3838
34.57685,-112.48194,3839
34.57743,-112.48197,3840
34.57939,-112.48243,3841
34.57969,-112.48247,3842
34.58016,-112.48242,3843
34.58067,-112.48223,3844
34.58114,-112.48192,3845
34.58164,-112.48167,3846
34.58271,-112.48142,3847
34.58313,-112.48122,3848
34.58356,-112.48086,3849
34.58446,-112.4799,3850
34.58534,-112.47858,3851
34.58585,-112.47792,3852
34.5863,-112.47746,3853
34.58772,-112.47619,3854
34.58798,-112.47579,3855
34.58818,-112.47519,3856
34.58841,-112.47443,3857
34.58864,-112.47396,3858
34.58893,-112.47361,3859
34.59084,-112.47209,3860
34.59248,-112.47079,3861
34.59305,-112.47016,3862
34.59328,-112.46984,3863
34.59377,-112.46903,3864
34.59478,-112.46677,3865
34.59505,-112.46621,3866
34.5954,-112.46564,3867
34.59598,-112.46492,3868
34.59703,-112.46377,3869
34.5975,-112.46308,3870
34.5979,-112.46216,3871
34.59811,-112.46112,3872
34.59824,-112.45869,3873
34.59848,-112.45781,3874
34.59874,-112.45733,3875
34.59926,-112.45673,3876
34.59958,-112.45645,3877
34.59978,-112.45632,3878
34.6002,-112.4561,3879
34.60052,-112.456,3880
34.60091,-112.45593,3881
34.60147,-112.45591,3882
34.60249,-112.45585,3883
34.60276,-112.45581,3884
34.60305,-112.45574,3885
34.60342,-112.4556,3886
34.60388,-112.45536,3887
34.60424,-112.4551,3888
34.60451,-112.45486,3889
34.60473,-112.45463,3890
34.60497,-112.45431,3891
34.60652,-112.45216,3892
34.60681,-112.4518,3893
34.60711,-112.45146,3894
34.61066,-112.44821,3895
34.61171,-112.44729,3896
34.61248,-112.44673,3897
